Player Name,C,L,R,D,CON,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,OV,Age,Contract,Salary,Link
Eduard Sale (R),,,X,,100.00,35,35,91,64,58,69,80,52,40,45,46,45,58,37,35,0,40,54,21,0,0$,NHL Link
Nathan Smith,X,,,,100.00,35,35,71,63,57,62,71,53,50,49,45,53,50,49,36,0,40,54,27,0,0$,NHL Link
Austin Strand,,,,X,100.00,49,35,67,56,73,64,73,46,35,44,38,47,50,51,36,0,40,54,29,0,0$,NHL Link
Luke Tuch (R),,X,,,100.00,58,56,50,57,77,75,88,47,40,38,42,53,50,40,35,0,40,54,24,0,0$,NHL Link
Sammy Walker,X,,,,100.00,35,35,89,64,52,71,79,53,50,46,45,43,58,47,36,0,40,54,27,0,0$,NHL Link
Oasiz Wiesblatt (R),X,,,,100.00,38,68,50,64,55,74,87,55,50,47,45,39,62,38,35,0,40,54,22,0,0$,NHL Link
Chase Wouters,X,,,,100.00,38,39,51,64,61,73,89,53,50,45,44,38,50,42,45,0,40,54,26,0,0$,NHL Link
Owen Allard (R),X,,,,100.00,42,35,90,61,67,70,89,49,50,42,41,48,51,38,35,0,40,53,22,0,0$,NHL Link
Jon-Randall Avon (R),X,,,,100.00,35,35,91,62,56,60,70,50,50,46,44,51,65,39,35,0,40,53,22,0,0$,NHL Link
Colby Barlow (R),,X,,,100.00,49,35,88,59,69,75,86,47,40,40,41,49,50,37,35,0,40,53,21,0,0$,NHL Link
Cameron Berg (R),X,,,,100.00,47,35,79,58,66,66,76,48,50,45,41,46,50,40,35,0,40,53,24,0,0$,NHL Link
Michael Buchinger (R),,,,X,100.00,45,35,78,57,65,71,80,44,35,39,40,47,50,38,35,0,40,53,22,0,0$,NHL Link
Ryan Chesley (R),,,,X,100.00,49,35,88,59,67,69,85,47,35,42,40,40,50,38,35,0,40,53,22,0,0$,NHL Link
Grant Cruikshank,X,,,,100.00,49,35,71,59,65,74,87,48,50,40,43,44,52,44,35,0,40,53,27,0,0$,NHL Link
Mikael Diotte (R),,,,X,100.00,60,35,70,53,80,62,76,43,35,40,36,49,50,39,35,0,40,53,23,0,0$,NHL Link
Alexandre Doucet (R),,X,,,100.00,49,35,90,56,67,69,75,45,40,39,42,56,50,40,35,0,40,53,24,0,0$,NHL Link
Jakub Dvorak (R),,,,X,100.00,58,35,70,52,83,64,70,42,35,37,38,53,50,37,35,0,40,53,21,0,0$,NHL Link
David Edstrom (R),X,,,,100.00,45,35,81,59,71,59,76,49,50,45,42,55,50,37,35,0,40,53,21,0,0$,NHL Link
MacKenzie Entwistle,,,X,,100.00,60,35,71,53,80,59,73,44,40,39,39,54,50,49,45,0,40,53,26,0,0$,NHL Link
Marc-Andre Gaudet (R),,,,X,100.00,36,35,92,60,66,64,76,48,35,46,39,42,50,39,35,0,40,53,22,0,0$,NHL Link
Julien Gauthier,,,X,,100.00,75,35,91,46,93,54,54,43,40,40,42,50,51,57,45,0,40,53,28,0,0$,NHL Link
Alexis Gendron (R),,,X,,100.00,45,35,66,60,63,62,79,51,40,45,44,41,53,39,35,0,40,53,22,0,0$,NHL Link
Gavin Hayes (R),,X,,,100.00,35,35,91,63,59,63,79,52,40,44,46,43,51,38,35,0,40,53,22,0,0$,NHL Link
Riley Heidt (R),X,,,,100.00,35,35,76,64,57,73,90,52,50,46,41,43,50,37,35,0,40,53,21,0,0$,NHL Link
Landen Hookey (R),,,X,,100.00,75,51,63,50,94,59,73,44,40,40,39,52,50,38,35,0,40,53,22,0,0$,NHL Link
Josh Jacobs,,,,X,100.00,75,35,94,45,86,45,49,39,35,40,36,51,50,54,35,0,40,53,30,0,0$,NHL Link
Jan Jenik,,,X,,100.00,53,35,79,55,72,62,68,46,40,41,43,50,50,48,36,0,40,53,25,0,0$,NHL Link
Reese Johnson,X,,,,100.00,60,35,72,54,76,65,71,46,50,42,40,49,50,50,43,0,40,53,27,0,0$,NHL Link
Dino Kambeitz,,,X,,100.00,67,43,64,54,82,66,85,44,40,41,37,49,50,42,35,0,40,53,26,0,0$,NHL Link
Kyle Looft,,,,X,100.00,71,35,86,49,88,53,63,42,35,39,39,43,50,44,35,0,40,53,28,0,0$,NHL Link
Cameron Lund,X,,,,100.00,47,35,91,57,70,57,63,50,50,48,43,47,58,40,36,0,40,53,22,0,0$,NHL Link
James Malatesta,,X,,,100.00,45,50,50,59,59,70,79,48,40,41,43,50,50,42,36,0,40,53,23,0,0$,NHL Link
Bradley Marek,,X,,,100.00,67,55,53,53,84,72,81,45,40,38,41,48,50,42,35,0,40,53,25,0,0$,NHL Link
Jon McDonald,,,,X,100.00,36,35,75,60,60,69,82,45,35,41,37,50,50,44,35,0,40,53,28,0,0$,NHL Link
Martin Misiak (R),,,X,,100.00,56,35,81,57,75,65,84,47,40,43,38,48,50,38,35,0,40,53,21,0,0$,NHL Link
Jakov Novak,,X,,,100.00,71,35,89,50,86,57,63,43,40,41,39,52,50,44,35,0,40,53,27,0,0$,NHL Link
Turner Ottenbreit,,,,X,100.00,47,40,58,57,72,64,79,45,35,42,37,47,50,45,35,0,40,53,28,0,0$,NHL Link
Rhett Pitlick,,X,,,100.00,35,35,83,66,43,66,82,50,40,46,42,47,50,41,35,0,40,53,25,0,0$,NHL Link
Jack Rathbone,,,,X,100.00,45,35,82,58,63,65,73,47,35,45,39,40,57,49,42,0,40,53,27,0,0$,NHL Link
Ethan Samson (R),,,,X,100.00,36,35,82,58,62,60,66,47,35,45,39,52,50,39,35,0,40,53,22,0,0$,NHL Link
Roman Schmidt (R),,,,X,100.00,73,80,50,49,91,67,72,40,35,37,35,42,50,39,35,0,40,53,23,0,0$,NHL Link
Mark Senden,X,,,,100.00,56,35,85,55,67,67,76,45,50,42,38,53,50,44,35,0,40,53,28,0,0$,NHL Link
Jakub Stancl (R),,X,,,100.00,53,35,91,58,76,67,82,48,40,42,42,42,50,37,35,0,40,53,21,0,0$,NHL Link
Alexander Suzdalev (R),,X,,,100.00,45,35,97,58,69,53,67,50,40,46,44,50,50,38,35,0,40,53,22,0,0$,NHL Link
Gabriel Szturc (R),X,,,,100.00,49,35,85,59,65,69,82,48,50,42,42,50,50,39,35,0,40,53,22,0,0$,NHL Link
Carey Terrance (R),X,,,,100.00,42,35,72,61,65,72,88,48,50,41,41,46,51,37,35,0,40,53,21,0,0$,NHL Link
Cam Thiesing,X,,,,100.00,45,35,69,59,65,65,84,48,50,41,42,53,50,41,35,0,40,53,25,0,0$,NHL Link
Akil Thomas,X,,,,100.00,49,35,88,56,67,59,65,48,50,45,43,46,62,45,37,0,40,53,26,0,0$,NHL Link
Aidan Thompson (R),X,,,,100.00,36,35,85,62,58,67,80,50,50,45,42,45,51,40,35,0,40,53,24,0,0$,NHL Link
Djibril Toure (R),,,,X,100.00,58,98,50,51,87,59,64,40,35,37,36,54,50,39,35,0,40,53,23,0,0$,NHL Link
Tyler Tullio (R),,,X,,100.00,35,35,73,64,47,64,74,50,40,45,43,53,51,40,35,0,40,53,24,0,0$,NHL Link
Tuomas Uronen (R),,,X,,100.00,45,35,77,59,65,69,79,49,40,41,45,51,50,37,35,0,40,53,21,0,0$,NHL Link
Anthony Vincent,,,X,,100.00,45,67,50,60,65,69,86,48,40,40,42,48,50,45,35,0,40,53,28,0,0$,NHL Link
Gavin White (R),,,,X,100.00,51,35,89,55,69,67,74,44,35,42,38,44,50,40,35,0,40,53,23,0,0$,NHL Link
Joey Willis (R),X,,,,100.00,40,35,88,60,60,68,78,50,50,45,42,45,50,37,35,0,40,53,21,0,0$,NHL Link
Sebastian D Aho,,,,X,100.00,36,35,85,56,56,55,57,44,35,46,37,54,50,60,45,0,40,52,30,0,0$,NHL Link
Beau Akey (R),,,,X,100.00,35,35,84,59,55,63,67,43,35,41,37,57,50,37,35,0,40,52,21,0,0$,NHL Link
Jack Anderson (R),,,,X,100.00,75,35,88,43,96,44,44,37,35,36,38,50,50,40,35,0,40,52,23,0,0$,NHL Link
Carson Bantle (R),,X,,,100.00,71,50,62,51,90,63,75,42,40,38,38,50,50,40,35,0,40,52,24,0,0$,NHL Link
Thomas Bordeleau,X,,,,100.00,36,35,65,62,56,67,82,49,50,43,42,39,58,45,37,0,40,52,24,0,0$,NHL Link
Dillon Boucher,,X,,,100.00,75,88,50,50,82,62,76,43,40,39,38,46,50,45,35,0,40,52,29,0,0$,NHL Link
Cal Burke,X,,,,100.00,38,35,97,60,57,66,80,47,50,44,39,46,51,49,36,0,40,52,29,0,0$,NHL Link
Kevin Connauton,,,,X,100.00,60,35,78,49,78,50,58,40,35,40,35,42,50,74,60,0,40,52,36,0,0$,NHL Link
Lukas Dragicevic (R),,,,X,100.00,51,35,84,54,73,54,68,43,35,43,36,47,50,37,35,0,40,52,21,0,0$,NHL Link
Riese Gaber,,,X,,100.00,35,35,73,63,43,61,73,49,40,44,43,56,50,43,35,0,40,52,26,0,0$,NHL Link
Artyom Grushnikov (R),,,,X,100.00,56,35,87,53,73,64,78,40,35,36,36,50,50,39,35,0,40,52,23,0,0$,NHL Link
Kaden Hammell (R),,,,X,100.00,42,35,78,56,65,56,69,44,35,40,40,58,50,37,35,0,40,52,21,0,0$,NHL Link
Brandon Hickey,,,,X,100.00,56,35,87,51,75,59,63,40,35,39,36,52,50,46,35,0,40,52,30,0,0$,NHL Link
Jack 03 Hughes (R),X,,,,100.00,35,35,83,63,52,63,82,48,50,44,39,51,50,39,35,0,40,52,22,0,0$,NHL Link
Devin Kaplan,,,X,,100.00,60,48,56,54,80,62,73,45,40,41,39,42,51,40,35,0,40,52,22,0,0$,NHL Link
Jujhar Khaira,,X,,,100.00,69,49,62,50,89,57,67,42,40,40,38,41,50,68,53,0,40,52,31,0,0$,NHL Link
Carter King,X,,,,100.00,45,35,95,59,63,73,86,46,50,40,39,44,50,41,35,0,40,52,24,0,0$,NHL Link
Vsevolod Komarov (R),,,,X,100.00,38,35,59,58,65,63,78,44,35,40,38,49,58,38,35,0,40,52,22,0,0$,NHL Link
Luke Krys,,,,X,100.00,40,35,78,57,66,57,66,46,35,42,41,50,50,42,35,0,40,52,25,0,0$,NHL Link
Dmitri Kuzmin (R),,,,X,100.00,42,35,92,57,59,60,70,45,35,42,40,50,50,39,35,0,40,52,23,0,0$,NHL Link
Leo Loof (R),,,,X,100.00,56,35,79,53,73,57,71,41,35,38,37,49,50,40,35,0,40,52,24,0,0$,NHL Link
Milan Lucic,,X,,,100.00,75,35,90,40,95,39,38,36,40,38,35,43,50,99,99,0,40,52,38,0,0$,NHL Link
Jacob MacDonald,,,,X,100.00,60,35,98,49,74,39,47,42,35,45,39,47,50,57,47,0,40,52,33,0,0$,NHL Link
Ian McKinnon,,X,,,100.00,67,99,50,52,82,67,77,43,40,39,38,50,50,44,35,0,40,52,28,0,0$,NHL Link
Bryce Montgomery (R),,,,X,100.00,75,66,50,45,92,47,53,39,35,39,35,48,50,40,35,0,40,52,23,0,0$,NHL Link
Sawyer Mynio (R),,,,X,100.00,36,35,72,61,62,66,80,49,35,48,37,39,50,37,35,0,40,52,21,0,0$,NHL Link
Jack Peart (R),,,,X,100.00,40,35,84,60,60,67,82,47,35,43,38,38,50,39,35,0,40,52,23,0,0$,NHL Link
Andrew Perrott,,,,X,100.00,64,85,50,51,76,67,74,40,35,37,36,47,50,41,35,0,40,52,24,0,0$,NHL Link
Jeremie Poirier (R),,,,X,100.00,45,35,77,58,67,67,74,46,35,43,39,40,53,40,35,0,40,52,24,0,0$,NHL Link
Caden Price (R),,,,X,100.00,45,35,89,55,67,57,67,43,35,42,37,51,50,37,35,0,40,52,20,0,0$,NHL Link
Jamieson Rees,,X,,,100.00,40,35,68,60,58,73,82,48,40,43,39,47,50,41,35,0,40,52,25,0,0$,NHL Link
Ryder Rolston,,,X,,100.00,47,35,93,57,68,63,77,46,40,40,42,50,50,41,35,0,40,52,24,0,0$,NHL Link
Gracyn Sawchyn (R),X,,,,100.00,35,35,91,64,45,53,62,49,50,49,40,56,50,37,35,0,40,52,21,0,0$,NHL Link
Christoffer Sedoff (R),,,,X,100.00,51,35,90,54,71,62,74,40,35,38,35,52,50,40,35,0,40,52,24,0,0$,NHL Link
Chas Sharpe (R),,,,X,100.00,60,35,89,51,80,51,60,42,35,40,38,50,50,39,35,0,40,52,22,0,0$,NHL Link
Dalton Smith,,X,,,100.00,60,60,50,54,78,72,82,42,40,38,37,41,50,57,35,0,40,52,33,0,0$,NHL Link
Andrej Sustr,,,,X,100.00,71,44,70,44,94,43,43,36,35,37,35,44,50,80,55,0,40,52,35,0,0$,NHL Link
Jackson van-de-Leest,,,,X,100.00,75,35,91,41,99,49,48,38,35,39,36,48,50,41,35,0,40,52,25,0,0$,NHL Link
Mitchell Vande-Sompel,,,,X,100.00,45,35,87,54,63,58,63,43,35,41,39,57,50,45,35,0,40,52,29,0,0$,NHL Link
Brendan Warren,,X,,,100.00,47,35,82,58,66,74,84,45,40,40,39,46,50,45,40,0,40,52,29,0,0$,NHL Link
Keean Washkurak,X,,,,100.00,40,60,50,60,58,73,83,48,50,41,42,45,50,41,35,0,40,52,24,0,0$,NHL Link
Phip Waugh,,,,X,100.00,75,35,98,44,92,40,46,38,35,39,35,51,50,42,35,0,40,52,26,0,0$,NHL Link
Jett Woo,,,,X,100.00,60,69,50,52,74,61,68,43,35,41,37,40,62,42,40,0,40,52,25,0,0$,NHL Link
Vilmer Alriksson (R),,X,,,100.00,75,56,59,46,99,64,68,42,40,37,40,35,61,37,35,0,40,51,21,0,0$,NHL Link
Dalton Bancroft,,,X,,100.00,67,35,79,51,84,67,73,41,40,39,36,44,62,41,35,0,40,51,25,0,0$,NHL Link
Parker Bell (R),,X,,,100.00,64,35,77,52,86,67,76,42,40,37,38,43,50,39,35,0,40,51,22,0,0$,NHL Link
Sam Bitten,X,,,,100.00,75,70,50,45,98,59,71,42,50,37,38,40,50,42,35,0,40,51,26,0,0$,NHL Link
Scooter Brickey,,,,X,100.00,69,35,83,45,87,48,48,37,35,37,35,50,50,43,35,0,40,51,27,0,0$,NHL Link
Kyle Burroughs,,,,X,100.00,49,35,89,50,67,46,48,40,35,42,36,53,50,53,46,0,40,51,30,0,0$,NHL Link
Mathieu Cataford (R),X,,,,100.00,47,35,84,58,66,69,81,45,50,42,37,40,50,37,35,0,40,51,21,0,0$,NHL Link
Lucas Ciona (R),,X,,,100.00,64,63,50,52,80,59,71,43,40,38,39,49,50,39,35,0,40,51,23,0,0$,NHL Link
Travis Dermott,,,,X,100.00,58,35,95,46,73,39,38,37,35,44,35,46,50,73,54,0,40,51,29,0,0$,NHL Link
Jacob Doty,X,,,,100.00,75,74,50,49,88,62,72,40,50,36,37,44,50,49,40,0,40,51,33,0,0$,NHL Link
Artyom Duda (R),,,,X,100.00,42,35,81,54,65,49,55,43,35,45,37,53,50,38,35,0,40,51,22,0,0$,NHL Link
Jordan Dumais (R),,,X,,100.00,35,35,94,60,50,66,70,47,40,43,41,43,51,38,35,0,40,51,22,0,0$,NHL Link
Colin Felix,,,,X,100.00,58,64,50,49,75,54,56,39,35,39,35,50,50,43,35,0,40,51,27,0,0$,NHL Link
Cavan Fitzgerald,,,,X,100.00,56,40,61,51,73,56,63,41,35,39,37,45,50,46,40,0,40,51,29,0,0$,NHL Link
Cooper Flinton (R),,X,,,100.00,60,37,66,52,78,62,74,41,40,36,39,50,50,39,35,0,40,51,22,0,0$,NHL Link
Jake Furlong (R),,,,X,100.00,45,35,73,55,67,61,67,43,35,41,38,48,50,38,35,0,40,51,22,0,0$,NHL Link
Tomas Hamara (R),,,,X,100.00,47,35,87,55,66,66,72,41,35,36,38,48,50,38,35,0,40,51,22,0,0$,NHL Link
Mattias Havelid (R),,,,X,100.00,35,35,88,59,53,60,69,45,35,43,39,51,50,38,35,0,40,51,22,0,0$,NHL Link
Zack Hayes,,,,X,100.00,73,35,84,47,87,52,63,38,35,36,36,40,50,48,35,0,40,51,27,0,0$,NHL Link
Blake Hillman,,,,X,100.00,49,35,99,53,69,54,66,42,35,40,37,46,51,55,35,0,40,51,30,0,0$,NHL Link
Brendan Hoffmann,X,,,,100.00,75,35,98,42,99,45,52,42,50,42,40,49,50,41,35,0,40,51,24,0,0$,NHL Link
Donavan Houle,X,,,,100.00,51,35,77,54,71,55,65,44,50,42,39,48,50,43,35,0,40,51,26,0,0$,NHL Link
Aaron Huglen,,,X,,100.00,36,35,86,59,60,66,74,46,40,42,40,48,58,41,35,0,40,51,25,0,0$,NHL Link
Maros Jedlicka (R),,,X,,100.00,53,35,77,54,74,62,68,43,40,40,39,52,50,40,35,0,40,51,23,0,0$,NHL Link
Ethan Keppen,,X,,,100.00,71,54,55,49,84,59,69,41,40,37,38,49,50,41,35,0,40,51,25,0,0$,NHL Link
Tyler Kopff (R),X,,,,100.00,75,35,81,45,93,55,58,40,50,39,36,48,50,39,35,0,40,51,23,0,0$,NHL Link
Rasmus Kumpulainen (R),X,,,,100.00,67,35,83,50,86,61,72,41,50,38,36,43,50,37,35,0,40,51,20,0,0$,NHL Link
Michal Kunc,,X,,,100.00,42,35,93,57,63,64,68,46,40,41,42,47,50,42,35,0,40,51,25,0,0$,NHL Link
Andrei Loshko (R),,,X,,100.00,38,35,89,58,63,59,74,45,40,42,39,52,51,38,35,0,40,51,21,0,0$,NHL Link
Julian Lutz (R),,,X,,100.00,49,38,60,56,71,62,78,45,40,40,39,45,50,38,35,0,40,51,22,0,0$,NHL Link
Luca Marrelli (R),,,,X,100.00,40,35,92,56,66,53,59,45,35,46,39,41,50,37,35,0,40,51,20,0,0$,NHL Link
Miko Matikka (R),,,X,,100.00,56,35,87,54,77,62,74,44,40,40,39,43,50,39,35,0,40,51,22,0,0$,NHL Link
Kyle McDonald (R),,,X,,100.00,75,35,92,47,90,49,57,42,40,42,38,49,50,40,35,0,40,51,24,0,0$,NHL Link
Connor Mylymok,,,X,,100.00,60,99,50,53,76,60,75,43,40,40,38,44,50,42,35,0,40,51,26,0,0$,NHL Link
Matvei Petrov (R),,X,,,100.00,56,35,97,53,75,60,64,43,40,41,39,48,51,39,35,0,40,51,23,0,0$,NHL Link
Jesse Pulkkinen (R),,,,X,100.00,75,35,94,44,94,47,50,37,35,37,35,42,50,38,35,0,40,51,21,0,0$,NHL Link
Nolan Renwick,,,X,,100.00,67,35,77,50,84,60,68,40,40,37,37,49,50,41,35,0,40,51,25,0,0$,NHL Link
Jack Ricketts,X,,,,100.00,62,35,90,50,77,56,59,42,50,39,40,51,50,43,35,0,40,51,26,0,0$,NHL Link
David Silye,X,,,,100.00,45,35,83,57,63,65,80,44,50,40,37,46,50,43,35,0,40,51,27,0,0$,NHL Link
Cam Squires (R),,,X,,100.00,35,35,89,60,59,61,71,46,40,43,39,52,51,37,35,0,40,51,21,0,0$,NHL Link
Hunter St-Martin (R),,X,,,100.00,40,35,76,57,66,61,70,45,40,41,39,52,50,37,35,0,40,51,21,0,0$,NHL Link
Max Wanner (R),,,,X,100.00,58,35,91,49,79,55,57,38,35,37,36,53,50,39,35,0,40,51,23,0,0$,NHL Link
Bryan Yoon,,,,X,100.00,36,35,93,56,62,59,67,42,35,39,38,53,50,44,35,0,40,51,28,0,0$,NHL Link
Vincent Arseneau,,X,,,100.00,75,46,65,45,88,48,51,39,40,35,40,48,50,50,35,0,40,50,34,0,0$,NHL Link
Tommy Bergsland,,,,X,100.00,40,35,90,54,68,57,61,40,35,39,36,48,50,41,35,0,40,50,25,0,0$,NHL Link
Ole Julian Bjorgvik-Holm (R),,,,X,100.00,53,35,92,51,76,53,61,39,35,38,35,48,50,40,35,0,40,50,24,0,0$,NHL Link
Chase Bradley,,X,,,100.00,36,35,66,57,58,59,67,44,40,37,43,54,50,42,35,0,40,50,24,0,0$,NHL Link
David Breazeale,,,,X,100.00,60,35,99,46,82,36,41,38,35,40,37,52,50,42,35,0,40,50,26,0,0$,NHL Link
Guillaume Brisebois,,,,X,100.00,56,35,97,46,77,45,41,37,35,37,37,50,50,53,37,0,40,50,28,0,0$,NHL Link
Quinton Burns (R),,,,X,100.00,53,76,50,51,74,49,59,40,35,39,35,49,50,37,35,0,40,50,21,0,0$,NHL Link
Mark Duarte (R),,,X,,100.00,42,35,91,55,67,61,66,42,40,38,39,48,50,40,35,0,40,50,23,0,0$,NHL Link
Aidan Fulp,,,,X,100.00,49,35,92,50,73,52,51,38,35,38,35,49,50,42,35,0,40,50,26,0,0$,NHL Link
Chris Harpur,,,,X,100.00,56,35,94,48,77,50,48,37,35,37,35,49,50,46,35,0,40,50,29,0,0$,NHL Link
Anton Johansson (R),,,,X,100.00,51,35,97,48,77,44,40,38,35,43,38,51,50,38,35,0,40,50,22,0,0$,NHL Link
D.J. King,,,,X,100.00,71,49,61,45,86,44,48,37,35,37,35,50,50,42,35,0,40,50,25,0,0$,NHL Link
Noah Laaouan,,,,X,100.00,40,35,78,55,62,61,66,42,35,41,37,45,50,41,35,0,40,50,25,0,0$,NHL Link
Sam Lipkin (R),,X,,,100.00,47,35,77,54,70,61,69,42,40,40,36,57,50,39,35,0,40,50,23,0,0$,NHL Link
Eetu Liukas (R),,X,,,100.00,60,35,89,49,80,48,53,42,40,41,39,51,50,40,35,0,40,50,23,0,0$,NHL Link
Jack Malone,,,X,,100.00,45,35,93,55,67,63,70,43,40,41,36,50,50,42,35,0,40,50,25,0,0$,NHL Link
Ayrton Martino (R),,X,,,100.00,40,35,97,56,60,61,67,44,40,43,37,45,62,40,35,0,40,50,23,0,0$,NHL Link
Eriks Mateiko (R),,X,,,100.00,64,35,86,48,88,52,55,40,40,40,36,49,50,37,35,0,40,50,20,0,0$,NHL Link
Jack Matier (R),,,,X,100.00,51,35,73,50,79,50,53,40,35,40,36,46,50,39,35,0,40,50,23,0,0$,NHL Link
Ryan McGregor,X,,,,100.00,49,35,89,53,67,56,62,43,50,43,37,50,50,43,35,0,40,50,27,0,0$,NHL Link
Mason Millman,,,,X,100.00,35,35,89,58,58,55,69,42,35,40,36,53,50,41,35,0,40,50,24,0,0$,NHL Link
Cooper Moore,,,,X,100.00,42,35,69,54,67,60,64,41,35,40,36,47,50,41,35,0,40,50,25,0,0$,NHL Link
Etienne Morin (R),,,,X,100.00,40,35,93,55,64,55,67,41,35,40,36,46,50,37,35,0,40,50,21,0,0$,NHL Link
Radim Mrtka (R),,,,X,100.00,73,35,88,43,93,39,40,36,35,37,35,45,50,35,35,0,40,50,19,0,0$,NHL Link
Aaron Ness,,,,X,100.00,38,35,80,55,57,51,64,41,35,39,36,46,50,67,49,0,40,50,36,0,0$,NHL Link
Colin Ralph (R),,,,X,100.00,75,35,99,40,95,38,39,36,35,40,35,46,50,37,35,0,40,50,20,0,0$,NHL Link
Ivan Ryabkin (R),X,,,,100.00,60,50,51,50,72,54,59,42,50,43,36,49,50,35,35,0,40,50,19,0,0$,NHL Link
Otto Salin (R),,,,X,100.00,47,35,84,54,64,61,68,40,35,37,38,48,50,38,35,0,40,50,22,0,0$,NHL Link
Ryan Sandelin,,,X,,100.00,40,35,88,58,62,68,80,43,40,39,38,45,50,43,35,0,40,50,27,0,0$,NHL Link
Braidan Simmons-Fischer (R),,,,X,100.00,75,35,89,38,99,42,39,35,35,35,35,47,50,40,35,0,40,50,24,0,0$,NHL Link
Spencer Smallman,,,X,,100.00,53,35,86,51,72,47,53,42,40,42,39,50,50,46,35,0,40,50,29,0,0$,NHL Link
Stanislav Svozil,,,,X,100.00,36,35,85,56,60,59,67,41,35,40,36,51,50,43,35,0,40,50,23,0,0$,NHL Link
Luke Toporowski,,X,,,100.00,36,35,63,58,58,56,64,45,40,42,42,52,52,41,35,0,40,50,25,0,0$,NHL Link
Gleb Trikozov (R),,X,,,100.00,47,35,76,55,68,58,70,44,40,38,41,48,50,38,35,0,40,50,21,0,0$,NHL Link
Zach Uens,,,,X,100.00,56,35,85,49,75,49,51,39,35,39,36,48,50,41,35,0,40,50,25,0,0$,NHL Link
Kalle Vaisanen (R),,X,,,100.00,53,35,99,53,80,67,74,40,40,36,38,43,50,39,35,0,40,50,23,0,0$,NHL Link
Reilly Webb,,,,X,100.00,56,35,93,48,79,42,47,38,35,39,35,51,50,43,35,0,40,50,27,0,0$,NHL Link
Jake Wise,X,,,,100.00,45,35,90,56,61,58,71,44,50,42,37,51,50,42,35,0,40,50,26,0,0$,NHL Link
Charlie Wright (R),,,,X,100.00,40,35,97,55,64,63,70,39,35,36,36,49,50,39,35,0,40,50,22,0,0$,NHL Link
Will Zmolek,,,,X,100.00,49,35,93,53,73,55,69,40,35,38,36,44,50,43,35,0,40,50,27,0,0$,NHL Link
Cam Allen (R),,,,X,100.00,51,35,79,50,69,43,51,40,35,39,38,49,50,37,35,0,40,49,21,0,0$,NHL Link
Brandon Baddock,,X,,,100.00,73,61,50,45,87,44,50,38,40,38,36,49,50,52,35,0,40,49,31,0,0$,NHL Link
Dawson Barteaux,,,,X,100.00,47,35,81,51,70,53,59,38,35,35,36,45,50,42,35,0,40,49,26,0,0$,NHL Link
Noah Beck,,,,X,100.00,60,35,85,46,80,43,44,37,35,38,35,49,50,41,35,0,40,49,25,0,0$,NHL Link
Isaac Belliveau (R),,,,X,100.00,40,35,62,54,66,53,63,40,35,39,36,44,51,40,35,0,40,49,23,0,0$,NHL Link
Carter Berger,,,,X,100.00,60,35,95,46,76,37,44,37,35,40,35,50,50,43,35,0,40,49,26,0,0$,NHL Link
Sean Chisholm,X,,,,100.00,45,35,69,55,67,62,74,41,50,37,38,47,50,41,35,0,40,49,25,0,0$,NHL Link
Zach Dean,X,,,,100.00,35,35,78,57,59,50,63,44,50,43,39,48,51,42,35,0,40,49,23,0,0$,NHL Link
Will Dineen,,X,,,100.00,56,35,77,51,75,54,62,40,40,37,38,51,50,42,35,0,40,49,25,0,0$,NHL Link
Pierrick Dube,,,X,,100.00,35,35,89,57,49,53,53,43,40,44,40,48,51,44,35,0,40,49,25,0,0$,NHL Link
Jackson Edward (R),,,,X,100.00,56,35,75,48,75,43,47,38,35,39,36,47,50,38,35,0,40,49,22,0,0$,NHL Link
Cole Eiserman (R),,X,,,100.00,56,35,97,48,71,45,44,40,40,45,38,45,52,36,35,0,40,49,19,0,0$,NHL Link
Charlie Elick (R),,,,X,100.00,60,35,99,44,82,38,36,36,35,42,35,47,50,36,35,0,40,49,20,0,0$,NHL Link
Justin Ertel (R),,X,,,100.00,42,35,83,55,67,61,69,41,40,39,37,44,50,39,35,0,40,49,23,0,0$,NHL Link
Tyson Feist,,,,X,100.00,62,50,56,46,81,40,44,36,35,36,35,50,50,41,35,0,40,49,25,0,0$,NHL Link
Terrell Goldsmith (R),,,,X,100.00,73,39,73,42,89,40,36,35,35,35,35,47,50,37,35,0,40,49,21,0,0$,NHL Link
John Gormley,,,,X,100.00,75,35,83,41,93,39,38,35,35,35,35,47,50,42,35,0,40,49,25,0,0$,NHL Link
David Goyette (R),X,,,,100.00,35,39,50,59,54,60,74,43,50,40,38,52,50,38,35,0,40,49,22,0,0$,NHL Link
Tanner Howe (R),,X,,,100.00,38,35,63,56,59,45,55,45,40,43,43,52,50,37,35,0,40,49,20,0,0$,NHL Link
Lucas Johansen,,,,X,100.00,38,35,92,54,65,52,58,40,35,38,37,46,50,55,35,0,40,49,28,0,0$,NHL Link
Loke Johansson (R),,,,X,100.00,69,35,92,44,85,40,44,36,35,35,35,49,50,37,35,0,40,49,20,0,0$,NHL Link
Kale Kessy,,X,,,100.00,75,63,50,46,93,54,67,38,40,35,35,44,50,50,35,0,40,49,33,0,0$,NHL Link
Jackson Kunz (R),,X,,,100.00,75,35,99,43,92,47,51,38,40,38,35,44,51,40,35,0,40,49,23,0,0$,NHL Link
Kaleb Lawrence (R),X,,,,100.00,75,63,53,44,99,45,55,38,50,38,35,49,50,39,35,0,40,49,23,0,0$,NHL Link
